case,modality,mask_type,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
BraTS20_Training_082,t1,perturbed,0.6127815045489245,0.5556633999716888,13.153756067371587,23.672165681673064,19.697715603592208,26.019223662515376,25.317977802344327,26.888659319497503,1703.7916666666667,14.505865302347038,0.33750812339940933,2043.9842928438156,1.1996679716380518,1801.0,218.0,274.0,110192413.0,1.9486309280745928,28.0,4.453417988476958,336.0,17.604263286390648,246.27817878956137,246.0,127.0,209.0,11.984625548687628,247.35402988867082,-0.38074260756034894,110192413.0,0.31450076627797313,531.0747542623153,29.546002323820346,23.418412040130026,-1.0861269507443434,2.3964656457932274,1.009495934180861,0.40743272403536923,0.6988085633414699,1.4565842611361741,0.5166391273671386,0.6954146006830755,0.6807895942704487,0.9881238714905134,0.9328007999034563,-0.08542961891663407,0.512224931370461,0.48661853242444675,5.403626828665329,0.1165499907389064,3.6497168063416185,0.42834596610182774,0.2075198981205416,10.807253657330659,2.64624515000757,0.8514903949935223,5.836607927918001,112.41699056079956,0.06241920630805083,20.567493967352963,566.4158800666296,0.9056126200479037,29.81787895613548,88.60022209883398,2673.7190449750137,3.123107708421555,0.04046179710496492,0.07837984758555026,2.3265383848746075,0.004531559767353523,376.38120178270043,0.2896579921102285,1.0477079499622086,29.683338890169605,2.566907878431641,76.66195280352119,0.09844639716457704,0.04220454255810302,3.193458212821269,755.5640420027462,0.5791961739410951,0.7212232520394652,0.624455809421081,0.7885557618247934,23.274021343967494,0.03453624076254541,24.611510791366907,0.17706122871486982,2.614253920604524,28.705035971223023,5447.489208633094,161110.60431654676,191.655322528825,0.0671631889499738,44.35251798561151,0.31908286320583823,0.5789050513351109,17.41480610922443,0.0374235655431875,4.654664274740172,0.07717934480843976,5279.609647533773,3.8478511475092882,0.004010465853105266,19.431623122290432,0.01363158412635577,0.1422838446342771
BraTS20_Training_082,t1ce,perturbed,0.6127815045489245,0.5556633999716888,13.153756067371587,23.672165681673064,19.697715603592208,26.019223662515376,25.317977802344327,26.888659319497503,1703.7916666666667,14.505865302347038,0.33750812339940933,2043.9842928438156,1.1996679716380518,1801.0,225.0,405.0,178285123.0,3.4520794827808805,103.0,3.5661731326343205,700.0,57.50867508056633,306.72903942254305,296.0,118.0,582.0,42.72647355086841,314.6304099037506,0.6368304774114211,178285123.0,0.10412470584390619,4909.591211126154,69.03832735183008,1274.736111572453,60.69433248101462,19.136940761337435,7.310878642005736,0.44695602230585213,2.010883735748625,2.614571894659961,3.2333526859186126,0.4654179598222165,0.3963037079069779,0.9888413881697069,0.929388528109149,-0.07689991438504493,0.6197388808208764,0.38379589402868525,8.12889690736279,0.018775515544351615,6.315028687987213,0.5057819552290371,0.0512043569290143,16.257793814725584,4.054198692349894,6.611954850835795,6.220623133987953,236.24153248195447,0.1311724222553884,7.8989678446886655,187.52859522487506,8.009717594734989,85.2953914491949,24.224875069405886,1321.6252082176568,0.5556869096807238,0.018298478158370875,0.2514196060817918,29.21291732658252,0.004230778710532592,159.60580577597176,0.10034603842933248,8.234743891437862,88.53310051621224,1.4538655396254383,115.50055817687418,0.027771185197675553,0.017880303664871054,4.025698594265611,1271.699695163562,0.7987344137687433,0.8830564216460939,0.16873998055831302,0.9135911340369389,83.10387336275099,0.016062240432971813,47.768316831683165,0.0945907263993726,10.094053524164297,119.53465346534654,235.2217821782178,11095.4,5.44546416162879,0.016179704729478116,200.5920792079208,0.3972120380354867,0.6548373811468919,82.13674594175357,0.011259220789802668,5.456923055909838,0.280399777901166,222.5030251936085,1.3106349215432997,0.004516582579486193,241.49722629300598,0.06812754710661106,0.7379701776714223
BraTS20_Training_082,t2,perturbed,0.6127815045489245,0.5556633999716888,13.153756067371587,23.672165681673064,19.697715603592208,26.019223662515376,25.317977802344327,26.888659319497503,1703.7916666666667,14.505865302347038,0.33750812339940933,2043.9842928438156,1.1996679716380518,1801.0,257.0,323.0,150979610.0,2.2570983416770862,32.0,7.454301625057057,446.0,21.809972311637594,287.92670738478625,285.0,112.0,334.0,13.87552235286632,289.53581529719463,0.6124472429427418,150979610.0,0.26661941465673483,929.1995143669027,64.63924508899154,78.61961319664707,5.347314504382188,3.5593106834897474,1.2987344458523071,0.46102941512512985,0.7663226136743008,1.55012924125831,0.7069102019984114,0.6799202539857626,0.6628511046378331,0.9937143643300449,0.9509044582504109,-0.1185051571276545,0.6145062676552339,0.492853698422431,8.004592709166262,0.09962855644168374,3.953816551619971,0.6437065693639183,0.20578200846794203,16.009185418332525,2.871204794359929,1.2145112823355135,6.027468132086419,117.09106052193226,0.06501447002883523,19.572615127446316,480.1815657967796,1.5796412690710109,66.12270960577457,81.7118267629095,5241.338700721822,1.3215095892061588,0.017768688271987954,0.09617725797326433,6.876685394949336,0.0029912507772502013,320.87764281140124,0.24222198491994926,1.8853835096407465,66.78537889351932,2.4316379719634518,158.8199571355728,0.041512299758918576,0.018315610381893385,3.4675478186926765,792.9780960278609,0.5962573351746102,0.735275274420194,0.5643473737413398,0.7995250443813029,53.88210164366272,0.015039949983633135,20.84269662921348,0.1170938012877162,6.130444388334806,74.98314606741573,3801.1853932584268,231908.30898876404,63.764776762711215,0.030560500237644256,63.325842696629216,0.35576316121701806,0.615881523950615,44.47180162167459,0.024451341544561113,5.0833872181255835,0.09883398112159911,3698.8119239994944,1.5315282271379607,0.004390820685619218,47.662267449082314,0.012310778827390326,0.4141129433060787
BraTS20_Training_082,flair,perturbed,0.6127815045489245,0.5556633999716888,13.153756067371587,23.672165681673064,19.697715603592208,26.019223662515376,25.317977802344327,26.888659319497503,1703.7916666666667,14.505865302347038,0.33750812339940933,2043.9842928438156,1.1996679716380518,1801.0,368.0,471.0,321994497.0,2.8062898400955336,50.0,5.9377544304617995,602.0,32.22850344416591,420.5680177679067,422.0,177.0,425.0,21.084720043744053,422.83153362786743,-0.6967156369818459,321994497.0,0.17853213141813679,1909.0482608680907,108.64382884327178,396.9308342837387,-13.814037729733087,8.208954591279433,2.3665175654935693,0.5484789619816149,1.1266621380352257,1.9044471146476984,1.0622650093286905,0.5893038357224163,0.5504056083917901,0.9929207929976331,0.9437530780567626,-0.12486120832458494,0.6695367808002426,0.48077217353449264,10.35286115604512,0.04630064832501946,5.057207829260893,0.7811340005212456,0.1066208463689561,20.70572231209024,3.4873317806599147,2.6438680391932508,6.297638647532552,153.74736257634646,0.08536777488969821,13.360193192689238,321.5363686840644,3.1623501164292405,110.05108273181565,48.84897279289284,5264.459744586341,0.489733094047034,0.011675776089148465,0.1372771280151528,15.247087666648621,0.0023050391886871168,244.44788742971255,0.16756959044850944,3.4903250796246494,110.32326828518916,1.905844755911008,208.34450088119473,0.021229528259014478,0.012022367301315411,3.7095466602997544,1017.0589952688158,0.6938338095014915,0.8093366932900524,0.3560981909253738,0.8578635851262306,94.74643782067687,0.010549652132056619,29.285714285714285,0.11307225592939879,7.3271418136283,111.14671814671814,1320.065637065637,143415.69111969112,12.397928617531788,0.017722485196246557,90.46718146718146,0.3492941369389246,0.6134385901804257,68.9845905724948,0.011962909690505242,5.374130988318419,0.14380899500277625,1271.7121390557686,0.8396215859149133,0.0048257215649186,108.50051752165676,0.018857935345821968,0.6936083113553555
BraTS20_Training_244,t1,perturbed,0.7554778163879314,0.6432596650477621,33.782606051609136,52.51783671077958,57.201398584300364,62.177166226839255,61.18823416311342,67.88961628997471,36920.458333333336,39.6760605996777,0.3370008179087307,15911.015252985999,0.4309538930783226,37087.0,202.0,373.0,3199501890.0,3.448838761482352,97.0,5.289504170800084,813.0,56.73083101553108,284.4113031520479,282.0,0.0,813.0,40.07215511944585,293.7178451630184,0.31739826768134705,3199501890.0,0.10649509969812551,5380.383206560753,147.6930217314222,3487.2863460190347,58.98766704213405,29.881651327257494,2.4061993444673684,0.8506401441125847,0.9885778711996978,1.8645360752104356,1.4060408226318006,0.643486811975142,0.6140466393922404,0.9978489050564809,0.9720103092704563,-0.3188168058336176,0.9377171708161919,0.4480525736953529,11.866921749537338,0.02861227181999774,5.753912861930715,0.8851303773927172,0.07485720964482079,23.73384349907468,4.366137724421896,8.071962667931219,7.520786189055882,2184.4315528352254,0.05890019556273695,28.386672479076484,3949.5837625043814,8.60638128821512,150.20592121228464,118.25208294011378,14307.563162294065,2.0549412040529,0.015822139176224572,0.04664034114097272,9.495162711558772,0.0005328770362381505,2603.779834261928,0.1041722979525341,8.966425537371231,159.14133659363364,3.2738757552621327,443.01076322508857,0.054571253776638816,0.01501536728067923,4.789861190789472,13653.596632405854,0.5427290098086917,0.6738562755765549,1.0321570753019573,0.7638476589629355,126.18084842724824,0.010833329551346195,78.48883374689827,0.0649204580205941,23.17564229130706,229.28453267162945,99060.26716294458,13260839.00992556,881.4518032836233,0.012350727581865888,357.73614557485524,0.2958942477873079,0.5609905950071079,135.9257679176627,0.006129768430897999,6.5878289704372825,0.032599023916736324,98119.26459877359,4.40726414503115,0.0004747806808597087,299.03790475633514,0.01298054108390996,0.3357840426487756
BraTS20_Training_244,t1ce,perturbed,0.7554778163879314,0.6432596650477621,33.782606051609136,52.51783671077958,57.201398584300364,62.177166226839255,61.18823416311342,67.88961628997471,36920.458333333336,39.6760605996777,0.3370008179087307,15911.015252985999,0.4309538930783226,37087.0,200.0,398.0,3505256939.0,3.6367209133498273,111.0,4.448705527124568,811.0,63.91134289080689,296.4077709170329,294.0,0.0,811.0,45.387946527015075,307.4320044773778,0.24773797385640858,3505256939.0,0.09261687839280829,6656.870716974189,157.17644498271952,4382.410178661616,67.47769000414318,35.42850191412118,3.8261969714283786,0.8045692946327456,1.2660727501878435,2.1149028760283386,2.1924392681037927,0.5873638375008874,0.5452387242605431,0.9966632967947956,0.9646520101646568,-0.2627198895489907,0.9158517248835929,0.43795718445300397,12.217815060766917,0.020005616797829136,6.234294704793811,0.8465677278399079,0.053574586770795816,24.435630121533844,4.513053708850846,9.813674721387395,7.5661146484165265,2466.92833068191,0.06651733304613235,25.06656726741035,3434.882168954081,10.632249390015668,163.90929436190578,88.14023781918192,11130.303933993044,1.757513817244491,0.01546231774794994,0.0784871385321581,17.12128290692543,0.0006922666966107843,2490.7482267524697,0.09163392720303866,10.738800507224028,172.7032399832901,2.6067676329268084,384.9795660125327,0.04549291235514109,0.014091246213731267,4.752811824355261,16786.151126892823,0.6150506674761609,0.7330041005452875,0.7261793976282457,0.8118253086535254,144.82190645704654,0.010525213885779936,187.0,0.07689144736842106,16.918140358541812,237.63363486842104,35834.67804276316,5024691.9449013155,321.7129208955959,0.00854199456370022,826.9769736842105,0.3400398740477839,0.6044023990365999,149.1284915878982,0.004541785807572805,6.261808254639253,0.06557553859843071,35602.12808371251,5.285640257393077,0.00040254889862419347,368.48829609592775,0.021773579058949936,0.21751731118990233
BraTS20_Training_244,t2,perturbed,0.7554778163879314,0.6432596650477621,33.782606051609136,52.51783671077958,57.201398584300364,62.177166226839255,61.18823416311342,67.88961628997471,36920.458333333336,39.6760605996777,0.3370008179087307,15911.015252985999,0.4309538930783226,37087.0,555.0,1712.0,59094705098.0,6.075148996620519,589.0,2.684128113022923,2161.0,349.3473024129536,1185.1296141505109,1234.0,0.0,2161.0,248.30007258114927,1262.302472027538,-0.36733163577772865,59094705098.0,0.016781196959165166,188875.32855029468,2693.5628571087464,3487626.143779628,-15051.88762612807,1142.221801300329,47.50952611740668,0.9200650060898272,4.989184196671027,3.8219007015247737,21.87325001094741,0.30431132963821494,0.21707382415020288,0.9939137397548372,0.9481000585683845,-0.24531548764102704,0.9711209128120705,0.213281995323919,49.19148228297676,0.0008990980603349543,10.645509818024852,0.9229505875636538,0.003706583197343613,98.3829645659535,7.035119573584641,297.43283185443437,8.622508604905656,7168.280610456494,0.19328283793395243,5.077388485156406,622.3642516245585,301.8524801660109,2599.021301264594,14.146439453177663,45136.94396958503,0.9193078207937747,0.009026189219122667,0.34034803394526447,803.42548694583,0.0006403506498845443,581.2283062156091,0.01698744693972385,289.9905236014522,2571.313743272157,1.2885680292421626,3439.1147636604614,0.019890900844403404,0.0066733708218714265,6.460012153421292,29659.787629974417,0.8663157835940631,0.9226351344344171,0.11234368316812518,0.9449278944664249,2414.319652563745,0.005022253360746955,260.41726471191305,0.01779900654172053,246.19106025823487,2351.5400177704873,39.74663385961315,135265.7128699337,3.8607196911891517,0.0017307574623176049,5891.2293759825025,0.40265391128306355,0.6594828626794684,1503.7413724386731,0.0010424452027162584,7.957203770454567,0.3945048130072532,33.321304594237105,0.3980725027025296,0.0006408330752907236,7456.656847829058,0.20951732200454165,1.7127822610019405
BraTS20_Training_244,flair,perturbed,0.7554778163879314,0.6432596650477621,33.782606051609136,52.51783671077958,57.201398584300364,62.177166226839255,61.18823416311342,67.88961628997471,36920.458333333336,39.6760605996777,0.3370008179087307,15911.015252985999,0.4309538930783226,37087.0,363.0,852.0,14740100961.0,4.954809005847452,268.0,3.028030145734267,1184.0,155.07195821283713,600.221829751665,597.0,0.0,1184.0,110.73982989984329,630.4336368908023,-0.19051198234108596,14740100961.0,0.036797709877241964,37180.325612927256,674.0524869519339,139132.74112478865,-503.6607194450693,221.46962605325095,11.276571222160594,0.9029841776781542,2.286157116595484,2.8288079416392233,5.878589565927772,0.46802212706168134,0.4016737144206953,0.9952592559552115,0.9566247433105205,-0.2851670874101024,0.9659084258351451,0.3597357917680096,24.929768838546117,0.004538854254496096,8.485435072556136,0.9078772461630031,0.016311430569191484,49.859537677092234,5.910665413794056,58.186549318852876,8.488861786616793,3718.405398117939,0.10026169272569739,15.142047474217428,1364.7166662172729,59.419117128291106,661.1306118046755,45.34653652223151,28539.278965675305,1.0025314694949101,0.010459151787902632,0.14154454535046573,91.64458500828353,0.0007246625738034904,1102.8549888050047,0.03595179189299825,60.632536345189855,664.6704658771458,1.820038630599248,1189.5514686872662,0.025164777251078463,0.008795612118021238,5.749728664808308,22480.274927655017,0.731112127223514,0.8270822660231347,0.3490637836401775,0.8786730743146857,585.8728898887159,0.006732556481903972,177.14626694672523,0.03382590547006401,66.808730377181,637.4867290433455,1550.3519190376169,1011116.2446056902,13.516769938296695,0.005094681475785481,1562.4027114760358,0.29833926130915334,0.5649456613724514,353.8668114837957,0.0029943687593989234,7.617153267684382,0.1412085097203872,1500.2010733617226,1.1991329538319626,0.0006789947610790311,1125.014809746986,0.06301285335076919,0.5438677896688582
BraTS20_Training_076,t1,perturbed,0.29798819973921703,0.278908826222481,24.430768228378625,87.59410219915596,48.54894437575342,76.83749084919418,36.05551275463989,80.62877898120497,9236.0,26.10200882209947,0.17335496513448453,12280.153317481618,1.3295965047078409,9813.0,247.0,398.0,1085126230.0,3.2375269446259733,78.0,8.092091624930932,495.0,48.09379088122454,326.20055029043107,335.0,0.0,495.0,32.51609412770484,332.53643099280106,-1.3850082680121412,1085126230.0,0.12403251305891175,4173.678927649898,181.72262391982892,2488.1269376068167,-66.71399876627848,23.947073041124064,3.457924593867296,0.7469077849566694,0.9353655902757528,1.6697552839915306,2.5710354519559933,0.6629921563383798,0.6417990703959154,0.9933701420442362,0.9592403097719383,-0.3473750815040958,0.9459898536941316,0.4813566759158915,13.288941793896393,0.03215844404927062,5.450985494426385,0.8907999644706286,0.07407010519320599,26.577883587792783,4.244904398198502,6.851249408747839,7.086553883345584,737.1828187098747,0.0751230835330556,15.817546002844654,1217.131050647101,6.651943031416314,190.86762457963925,68.8135126872516,12417.005808621218,0.928725545083246,0.015987025244834956,0.07827713226087603,15.81239321626619,0.0008317822453575868,932.0222865614608,0.12520728068063566,6.6153483153802535,192.8314542360093,2.2290241877308423,417.1361747965224,0.0363506744097772,0.0162801154011789,4.261298820659717,4641.216006281398,0.6201238555617011,0.7584679663554625,0.4696306317655763,0.8143011526235809,158.04643364300517,0.013653646847973457,89.09308885754584,0.12566020995422544,6.155657365207756,206.84344146685473,4781.372355430183,888295.1875881524,39.526847557640494,0.009698654988278774,201.59520451339915,0.28433738295260813,0.5522867484851546,114.53873472359398,0.0034204612312755023,5.794480738408906,0.07225109548558035,4589.80957704787,2.793582996288347,0.0014363671017027025,80.24673247437386,0.03760207834526622,0.16507750200831414
BraTS20_Training_076,t1ce,perturbed,0.29798819973921703,0.278908826222481,24.430768228378625,87.59410219915596,48.54894437575342,76.83749084919418,36.05551275463989,80.62877898120497,9236.0,26.10200882209947,0.17335496513448453,12280.153317481618,1.3295965047078409,9813.0,270.0,518.0,1820271598.0,3.803668463706538,86.0,6.941253663302348,1161.0,71.19123083159205,418.2598593702232,433.0,0.0,1161.0,41.338297464855415,430.6923887896523,-0.5747915172290793,1820271598.0,0.09954990483459214,10554.62380093814,288.98689262290804,14116.7865447458,-242.91476313249288,58.84890232489818,11.74371811446316,0.6678078259746466,2.1298524939949024,2.7276865033734743,7.160330944606574,0.4900405219584493,0.4294640407207929,0.9950295000382003,0.9590908719649515,-0.1760896046433094,0.8591921930691235,0.3888330802255101,16.649508468028127,0.015505771092391724,7.06041234090022,0.786497150682953,0.056611040035171284,33.29901693605627,4.731818599356599,17.648155109840346,6.9302251266108765,1160.1464383980433,0.11822545994069535,8.532311506325943,976.8832161418527,16.842118844235777,314.674513400591,28.172933863242637,8119.812391725262,0.613328444793823,0.014151564872219006,0.20667587152390346,75.88446705413998,0.0011422747850386205,813.69177732135,0.09549998431277848,17.05415463936382,318.18232277958225,1.5320928167083419,472.42349129320075,0.02616329046801772,0.0131492601937635,4.466306731252719,6624.725934613529,0.7767491271221239,0.8680086854956927,0.20138949955425467,0.9027285834381394,289.63398651370915,0.011426108061240834,159.04157252598282,0.07186695550202568,21.149752040330227,367.33167645729776,551.9841843651152,163908.05558065974,5.802472762455885,0.004931398021496161,795.9561680976051,0.3596729182546792,0.6218655211990468,244.20598469492904,0.0022594192213962966,6.278204048521368,0.22551717109956182,532.3215922671949,1.0241777107777914,0.0009341644030611822,1235.1161707075232,0.03233789389836484,1.0782555218839915
